Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.004749;0.023397;0;0.021511;0;0;0;0;0;0;0;0;-9.9925;-0.780591;-9.80086;6.82807;0;0;0;0;0;0;0;0;-0.099925;-0.00780591;-0.0980086;0.0682807;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56723;-0.145767;1.57491;0.0126133;-0.0261199;0.49297;0;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.385235;0.00283142;-9.35084e-09;-6.30138e-07;-3.16553e-07;1.79682e-09;1676677988976567620
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.41;0.0181357;2001.77;0.0044;0.198349;0.03506;0.542947;0.037085;0;0;0;0;0;0;-9.35552;-0.730832;-9.1761;6.39281;0;0;0;0;0;0;0;0;-0.19348;-0.0151142;-0.18977;0.132209;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56576;-0.145882;1.57347;0.0136157;-0.0261199;0.49297;0.01;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.368339;0.00274119;-8.75456e-09;-6.30439e-07;-3.16016e-07;1.70058e-09;1676677988980782133
0;0;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.461443;23.0939;0.600008;0.003841;0.034502;0.011804;0.200096;0.022908;0;0;0;0;0;0;-8.74915;-0.683464;-8.58136;5.97847;0;0;0;0;0;0;0;0;-0.280972;-0.0219489;-0.275583;0.191994;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56339;-0.146067;1.57114;0.0152367;-0.0261199;0.49297;0.02;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.353125;0.00266337;-8.18705e-09;-6.30996e-07;-3.15393e-07;1.61871e-09;1676677988983298450
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.134654;32.1844;0.198559;0.032406;0.030591;0.015226;0.062927;0.006705;0;0;0;0;0;0;-8.17209;-0.638385;-8.01536;5.58415;0;0;0;0;0;0;0;0;-0.362693;-0.0283327;-0.355737;0.247835;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56017;-0.146318;1.56799;0.0174359;-0.0261199;0.49297;0.03;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.339499;0.00259727;-7.64735e-09;-6.31745e-07;-3.14702e-07;1.54889e-09;1676677988986990060
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.191086;39.6295;0.316522;0.002864;0.051054;0.011454;0.084578;0.009988;0;0;0;0;0;0;-7.62306;-0.595496;-7.47686;5.20899;0;0;0;0;0;0;0;0;-0.438923;-0.0342877;-0.430506;0.299925;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55616;-0.146632;1.56405;0.0201747;-0.0261199;0.49297;0.04;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.327372;0.0025422;-7.13453e-09;-6.32617e-07;-3.13957e-07;1.48909e-09;1676677988989936880
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.125505;35.6606;0.195067;0.002374;0.03527;0.012991;0.056781;0.007612;0;0;0;0;0;0;-7.10085;-0.554702;-6.96467;4.85215;0;0;0;0;0;0;0;0;-0.509932;-0.0398347;-0.500152;0.348446;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55142;-0.147002;1.5594;0.0234165;-0.0261199;0.49297;0.05;0.096;0.288;0.032;0;0;0;0.192;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.316659;0.0024975;-6.64774e-09;-6.3355e-07;-3.13164e-07;1.43755e-09;1676677988992328181
0;0;0;0;0;0;-0.153399;0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.143384;33.6247;0.21602;0.002864;0.036178;0.012362;0.063486;0.007194;0;0;0;0;0;0;-6.60431;-0.515914;-6.47765;4.51286;0;0;0;0;0;0;0;0;-0.575975;-0.0449938;-0.564929;0.393575;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.54599;-0.147426;1.55408;0.0271267;-0.0261199;0.49297;0.06;0.096;0.256;0.032;0;0;0;0.224;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.307275;0.00246253;-6.18612e-09;-6.34478e-07;-3.12329e-07;1.39276e-09;1676677988996911037
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.14059;33.0122;0.209874;0.003841;0.035689;0.017181;0.059645;0.007264;0;0;0;0;0;0;-6.13232;-0.479043;-6.01472;4.19034;0;0;0;0;0;0;0;0;-0.637298;-0.0497843;-0.625076;0.435478;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.53992;-0.1479;1.54813;0.0312719;-0.0261199;0.49297;0.07;0.096;0.256;0.032;0;0;0;0.224;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.29914;0.00243668;-5.74881e-09;-6.35342e-07;-3.11453e-07;1.35337e-09;1676677988999662511
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.216718;34.5635;0.331188;0.036039;0.063835;0.016902;0.095822;0.015226;0;0;0;0;0;0;-5.68382;-0.444007;-5.57481;3.88386;0;0;0;0;0;0;0;0;-0.694136;-0.0542243;-0.680824;0.474317;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.0122719;-0.0261199;0.49297;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.53327;-0.14842;1.5416;0.0358209;-0.0261199;0.49297;0.08;0.096;0.256;0.032;0;0;0;0.224;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.292176;0.00241935;-5.33495e-09;-6.36083e-07;-3.10535e-07;1.31825e-09;1676677989002456238
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.19416;42.7039;0.338871;0.002375;0.060063;0.014527;0.078153;0.011384;0;0;0;0;0;0;-5.25777;-0.410725;-5.15694;3.59274;0;0;0;0;0;0;0;0;-0.746714;-0.0583316;-0.732393;0.510244;0;0;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.0122719;-0.0261199;0.493849;1.5708;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.52606;-0.148983;1.53453;0.0407437;-0.0261199;0.49297;0.09;0.096;0.256;0.032;0;0;0;0.224;0.256;0.128;0;0;0;-0.094646;-0.00117834;0;-6.06293e-07;-3.01958e-07;0;0.286308;0.00240999;-4.94365e-09;-6.36649e-07;-3.09572e-07;1.28639e-09;1676677989005306957
