Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.003771;0.007194;0;0.018228;0;0;0;0;0;0;0;0;-10.1824;-1.60188;-12.295;8.09242;0;0;0;0;0;0;0;0;-0.101824;-0.0160188;-0.12295;0.0809242;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57847;0.00613594;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56569;-0.145808;1.57632;0.00500658;-0.021518;0.49297;0;0;0.256;0;0;0;0;0.192;0.32;0.128;0.16;0;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.399516;0.00264773;-1.22022e-08;-6.01014e-07;-3.09916e-07;3.1357e-09;1676679649340506960
0;0;0;0;0;0;0;0;0.153399;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.47;0.0209676;2001.89;0.005238;0.196814;0.016762;0.666636;0.049308;0;0;0;0;0;0;-9.53334;-1.49977;-11.5113;7.57656;0;0;0;0;0;0;0;0;-0.197158;-0.0310165;-0.238063;0.15669;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57847;0.00613594;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56419;-0.146043;1.57451;0.00619465;-0.021518;0.49297;0.01;0;0.256;0;0;0;0;0.192;0.32;0.128;0.16;0;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.381528;0.00256711;-1.14238e-08;-6.03093e-07;-3.09676e-07;2.95294e-09;1676679649344028645
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.232293;34.9246;0.35696;0.004331;0.070261;0.015295;0.107696;0.013829;0;0;0;0;0;0;-8.91545;-1.40256;-10.7652;7.0855;0;0;0;0;0;0;0;0;-0.286312;-0.0450421;-0.345715;0.227545;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57847;0.00613594;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56177;-0.146424;1.57159;0.00811582;-0.021518;0.49297;0.02;0;0.256;0;0;0;0;0.192;0.32;0.128;0.16;0;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.365302;0.00249847;-1.06827e-08;-6.05274e-07;-3.09264e-07;2.78808e-09;1676679649347011644
0;0;0;0;0;0;0;0;-0.153399;-0.153399;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.204147;36.7041;0.322528;0.023118;0.068165;0.010546;0.095822;0.013269;0;0;0;0;0;0;-8.32741;-1.31005;-10.0552;6.61816;0;0;0;0;0;0;0;0;-0.369586;-0.0581426;-0.446267;0.293726;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.023052;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.55849;-0.14694;1.56763;0.0107222;-0.021518;0.49297;0.03;0;0.256;0;0;0;0;0.16;0.32;0.128;0.16;0.016;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.350745;0.00244119;-9.97784e-09;-6.07497e-07;-3.0871e-07;2.63877e-09;1676679649349648997
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.123829;39.6936;0.205333;0.002444;0.029613;0.008451;0.059086;0.006076;0;0;0;0;0;0;-7.76795;-1.22204;-9.37961;6.17353;0;0;0;0;0;0;0;0;-0.447266;-0.070363;-0.540063;0.355462;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.023052;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.55441;-0.147582;1.5627;0.0139681;-0.021518;0.49297;0.04;0;0.256;0;0;0;0;0.16;0.32;0.128;0.16;0.016;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.337764;0.00239466;-9.30805e-09;-6.09697e-07;-3.08038e-07;2.50292e-09;1676679649351887904
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.099245;36.5624;0.156445;0.002374;0.029124;0.011384;0.042045;0.005727;0;0;0;0;0;0;-7.23582;-1.13833;-8.73708;5.75062;0;0;0;0;0;0;0;0;-0.519624;-0.0817463;-0.627434;0.412968;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.023052;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.54957;-0.148343;1.55686;0.0178103;-0.021518;0.49297;0.05;0;0.256;0;0;0;0;0.16;0.32;0.128;0.16;0.016;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.326269;0.00235826;-8.67224e-09;-6.11812e-07;-3.07265e-07;2.3787e-09;1676679649354136589
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.139613;30.9021;0.202051;0.002374;0.03094;0.012012;0.068165;0.00852;0;0;0;0;0;0;-6.72984;-1.05873;-8.12612;5.3485;0;0;0;0;0;0;0;0;-0.586922;-0.0923335;-0.708695;0.466453;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.023052;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.54404;-0.149213;1.55018;0.0222074;-0.021518;0.49297;0.06;0;0.256;0;0;0;0;0.16;0.32;0.128;0.16;0.016;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.316172;0.00233139;-8.06934e-09;-6.13779e-07;-3.06402e-07;2.26449e-09;1676679649356303700
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.145899;33.0877;0.218045;0.001886;0.037156;0.010616;0.062648;0.008032;0;0;0;0;0;0;-6.24888;-0.983062;-7.54537;4.96626;0;0;0;0;0;0;0;0;-0.649411;-0.102164;-0.784148;0.516115;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.023052;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.53786;-0.150186;1.54272;0.0271202;-0.021518;0.49297;0.07;0;0.256;0;0;0;0;0.16;0.32;0.128;0.16;0.016;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.307387;0.00231345;-7.49826e-09;-6.15536e-07;-3.05457e-07;2.15886e-09;1676679649360723058
0;0;0;0;0;0;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.1452;32.4783;0.215042;0.027657;0.036667;0.014667;0.062508;0.007753;0;0;0;0;0;0;-5.79185;-0.911163;-6.99352;4.60303;0;0;0;0;0;0;0;0;-0.70733;-0.111276;-0.854084;0.562146;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.53108;-0.151253;1.53453;0.0325115;-0.021518;0.49297;0.08;0;0.256;0;0;0;0;0.192;0.288;0.128;0.128;0;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.299831;0.00230387;-6.9579e-09;-6.17027e-07;-3.04434e-07;2.06054e-09;1676679649363868647
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.173276;40.3034;0.290261;0.003282;0.049169;0.016552;0.069702;0.009708;0;0;0;0;0;0;-5.3577;-0.842864;-6.4693;4.258;0;0;0;0;0;0;0;0;-0.760907;-0.119704;-0.918777;0.604726;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.56619;-0.145728;1.57693;0.00460196;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.024502;0.5;1.52374;-0.152408;1.52566;0.0383459;-0.021518;0.49297;0.09;0;0.256;0;0;0;0;0.192;0.288;0.128;0.128;0;0;-0.0946443;-0.00118251;0;-6.05394e-07;-3.01753e-07;0;0.293424;0.00230209;-6.44713e-09;-6.18197e-07;-3.03335e-07;1.96841e-09;1676679649366762318
