Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.018229;0.005238;0;0.021511;0;0;0;0;0;0;0;0;-19.8869;-1.16399;-14.1324;8.19323;0;0;0;0;0;0;0;0;-0.198869;-0.0116399;-0.141324;0.0819323;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.5652;-0.145786;1.57469;0.0126815;-0.0061779;0.49297;0;0;0.32;0;0;0;0;0.224;0.32;0.128;0;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.611825;0.0046205;-1.26266e-08;-6.69783e-07;-3.29744e-07;1.73128e-09;1676679510779558454
0;0;0;0.153399;0;-0.0878692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2000.91;0.00775177;2001.07;0.003283;0.080946;0.014248;0.30835;0.018577;0;0;0;0;0;0;-18.6192;-1.08979;-13.2316;7.67095;0;0;0;0;0;0;0;0;-0.38506;-0.0225378;-0.27364;0.158642;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.56228;-0.145957;1.57262;0.0138844;-0.0061779;0.49297;0.01;0;0.32;0;0;0;0;0.224;0.32;0.128;0;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.581531;0.00442845;-1.18185e-08;-6.68871e-07;-3.28179e-07;1.7054e-09;1676679510782208518
0;0;0;0;0;0.0878692;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.145549;40.9968;0.24668;0.002934;0.056432;0.010615;0.064394;0.006705;0;0;0;0;0;0;-17.4124;-1.01916;-12.374;7.17377;0;0;0;0;0;0;0;0;-0.559184;-0.0327293;-0.39738;0.23038;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.00464392;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.55756;-0.146234;1.56926;0.0158295;-0.0061779;0.49297;0.02;0;0.32;0;0;0;0;0.224;0.288;0.128;0;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.554193;0.00426051;-1.10482e-08;-6.6891e-07;-3.2646e-07;1.72579e-09;1676679510784876531
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.120128;33.9981;0.182007;0.002864;0.031289;0.015156;0.054896;0.006216;0;0;0;0;0;0;-16.2639;-0.951935;-11.5578;6.70061;0;0;0;0;0;0;0;0;-0.721823;-0.0422487;-0.512958;0.297386;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.00464392;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.55115;-0.146608;1.56471;0.0184683;-0.0061779;0.49297;0.03;0;0.32;0;0;0;0;0.224;0.288;0.128;0;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.529642;0.00411496;-1.03157e-08;-6.69708e-07;-3.24623e-07;1.78258e-09;1676679510789208307
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.178025;34.775;0.27294;0.048609;0.05259;0.024794;0.078851;0.010616;0;0;0;0;0;0;-15.1712;-0.887981;-10.7813;6.25044;0;0;0;0;0;0;0;0;-0.873536;-0.0511285;-0.620771;0.35989;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.00464392;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.54318;-0.147075;1.55904;0.0217547;-0.0061779;0.49297;0.04;0;0.32;0;0;0;0;0.224;0.288;0.128;0;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.507715;0.00399018;-9.62062e-09;-6.71073e-07;-3.22693e-07;1.86727e-09;1676679510792478912
0;0;0;0;0;0;0;0;0;0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.29054;41.4416;0.496154;0.006705;0.088838;0.030521;0.116775;0.017111;0;0;0;0;0;0;-14.132;-0.827151;-10.0428;5.82226;0;0;0;0;0;0;0;0;-1.01486;-0.0594;-0.721199;0.418113;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.53374;-0.147628;1.55233;0.0256447;-0.0061779;0.49297;0.05;0;0.32;0;0;0;0;0.224;0.32;0.128;0.064;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.488253;0.00388461;-8.96275e-09;-6.72816e-07;-3.20682e-07;1.97253e-09;1676679510795941372
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.462839;33.1754;0.692618;0.002933;0.123061;0.010057;0.209594;0.030521;0;0;0;0;0;0;-13.1438;-0.769311;-9.34051;5.41513;0;0;0;0;0;0;0;0;-1.14629;-0.0670931;-0.814604;0.472264;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.52293;-0.14826;1.54465;0.0300966;-0.0061779;0.49297;0.06;0;0.32;0;0;0;0;0.224;0.32;0.128;0.064;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.4711;0.00379678;-8.34173e-09;-6.7475e-07;-3.18596e-07;2.09209e-09;1676679510798734820
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.116845;34.8774;0.179423;0.002375;0.03052;0.009009;0.054476;0.006705;0;0;0;0;0;0;-12.2044;-0.714331;-8.67298;5.02813;0;0;0;0;0;0;0;0;-1.26834;-0.0742364;-0.901334;0.522545;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.51086;-0.148967;1.53607;0.0350707;-0.0061779;0.49297;0.07;0;0.32;0;0;0;0;0.224;0.32;0.128;0.064;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.456105;0.00372531;-7.75706e-09;-6.76696e-07;-3.16431e-07;2.22054e-09;1676679510801061099
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.124108;34.3313;0.188991;0.002934;0.032965;0.013409;0.062089;0.00894;0;0;0;0;0;0;-11.3118;-0.662086;-8.03865;4.66038;0;0;0;0;0;0;0;0;-1.38146;-0.0808573;-0.981721;0.569149;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.49761;-0.149743;1.52666;0.0405291;-0.0061779;0.49297;0.08;0;0.32;0;0;0;0;0.224;0.32;0.128;0.064;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.443124;0.00366888;-7.20806e-09;-6.78485e-07;-3.14179e-07;2.35327e-09;1676679510803762008
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.175092;35.0689;0.269658;0.021092;0.052032;0.007194;0.077594;0.009917;0;0;0;0;0;0;-10.4639;-0.612457;-7.43609;4.31105;0;0;0;0;0;0;0;0;-1.48609;-0.0869818;-1.05608;0.612259;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56619;-0.145728;1.5754;0.0122719;-0.0061779;0.49297;1.5708;0.147262;-1.57386;-0.00920391;0.02757;0.5;1.48327;-0.150582;1.51647;0.0464362;-0.0061779;0.49297;0.09;0;0.32;0;0;0;0;0.224;0.32;0.128;0.064;0;0;-0.0955221;-0.00118933;0;-6.04794e-07;-3.01585e-07;0;0.432014;0.00362628;-6.69389e-09;-6.79955e-07;-3.11827e-07;2.4863e-09;1676679510806188369
