Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.00475;0.007613;0;0.020533;0;0;0;0;0;0;0;0;-27.8692;0.239086;-10.5002;1.77085;0;0;0;0;0;0;0;0;-0.278692;0.00239086;-0.105002;0.0177085;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56327;-0.145716;1.57487;0.0123604;-0.019984;0.49297;0;0;0.288;0;0;0;0;0.224;0.288;0;0;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.7141;0.00627195;-7.11708e-09;-7.33315e-07;-3.46661e-07;-4.02129e-10;1676679594436104613
0;0;0;0;0;0.0878692;0;0;0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.19;0.013323;2001.46;0.006565;0.144502;0.031498;0.416325;0.035689;0;0;0;0;0;0;-26.0926;0.223845;-9.83088;1.65796;0;0;0;0;0;0;0;0;-0.539618;0.00462931;-0.203311;0.0342881;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.55918;-0.145681;1.57333;0.0126204;-0.019984;0.49297;0.01;0;0.288;0;0;0;0;0.224;0.288;0;0;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.677884;0.00598225;-6.66828e-09;-7.30297e-07;-3.44785e-07;-2.51102e-10;1676679594440092420
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.476249;31.4122;0.694364;0.048051;0.117124;0.02626;0.177607;0.032965;0;0;0;0;0;0;-24.4015;0.209337;-9.1937;1.55051;0;0;0;0;0;0;0;0;-0.783632;0.00672268;-0.295248;0.0497932;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.55256;-0.145624;1.57084;0.0130408;-0.019984;0.49297;0.02;0;0.288;0;0;0;0;0.224;0.288;0;0;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.645222;0.00572561;-6.24386e-09;-7.2949e-07;-3.43205e-07;-4.0729e-11;1676679594443952347
0;0;0;0;0;-0.0878692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.352071;43.6822;0.625151;0.002934;0.146038;0.011803;0.121035;0.018578;0;0;0;0;0;0;-22.792;0.19553;-8.58732;1.44824;0;0;0;0;0;0;0;0;-1.01155;0.00867798;-0.381121;0.0642756;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.54358;-0.145547;1.56746;0.0136112;-0.019984;0.49297;0.03;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.615884;0.00549943;-5.84258e-09;-7.30495e-07;-3.41874e-07;2.14463e-10;1676679594446787422
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.140241;32.9106;0.209036;0.003353;0.034781;0.015575;0.063975;0.008172;0;0;0;0;0;0;-21.2608;0.182393;-8.01039;1.35094;0;0;0;0;0;0;0;0;-1.22416;0.0105019;-0.461225;0.077785;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.5324;-0.145451;1.56325;0.0143215;-0.019984;0.49297;0.04;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.589651;0.00530132;-5.46331e-09;-7.32934e-07;-3.40743e-07;5.01992e-10;1676679594449275872
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.178585;36.692;0.282089;0.002794;0.057968;0.014317;0.078153;0.010895;0;0;0;0;0;0;-19.8043;0.169899;-7.46165;1.2584;0;0;0;0;0;0;0;0;-1.4222;0.0122009;-0.535842;0.0903689;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.51917;-0.145338;1.55826;0.0151622;-0.019984;0.49297;0.05;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.566315;0.00512903;-5.10504e-09;-7.36456e-07;-3.39758e-07;8.11183e-10;1676679594452569805
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.170832;38.6969;0.278668;0.003352;0.065372;0.015365;0.073962;0.009429;0;0;0;0;0;0;-18.4195;0.158018;-6.93988;1.1704;0;0;0;0;0;0;0;0;-1.6064;0.0137811;-0.60524;0.102073;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.56466;-0.145728;1.5754;0.0107379;-0.019984;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.50403;-0.145208;1.55255;0.0161244;-0.019984;0.49297;0.06;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.545678;0.00498051;-4.76681e-09;-7.40733e-07;-3.38868e-07;1.13295e-09;1676679594455300745
0;0;0;0;0;0.0878692;0;0;0;0.153399;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.172159;35.8073;0.268191;0.045677;0.051892;0.026609;0.071936;0.009499;0;0;0;0;0;0;-17.1031;0.146725;-6.44391;1.08676;0;0;0;0;0;0;0;0;-1.77743;0.0152483;-0.669679;0.112941;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0122719;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.48711;-0.145063;1.54618;0.0171995;-0.019984;0.49297;0.07;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.527549;0.00485381;-4.44771e-09;-7.45462e-07;-3.38018e-07;1.45961e-09;1676679594458222562
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.350674;37.6118;0.562084;0.001956;0.091562;0.010476;0.141079;0.019137;0;0;0;0;0;0;-15.8522;0.135994;-5.97261;1.00727;0;0;0;0;0;0;0;0;-1.93595;0.0166083;-0.729406;0.123013;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0122719;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.46854;-0.144904;1.53918;0.0183793;-0.019984;0.49297;0.08;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.51175;0.00474714;-4.14687e-09;-7.50364e-07;-3.37156e-07;1.7847e-09;1676679594462531989
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.137308;33.5588;0.206661;0.005308;0.036317;0.019696;0.06146;0.007753;0;0;0;0;0;0;-14.664;0.1258;-5.52492;0.93177;0;0;0;0;0;0;0;0;-2.08259;0.0178663;-0.784655;0.132331;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56466;-0.145728;1.5754;0.0122719;-0.021518;0.49297;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.499121;1.44845;-0.144731;1.53161;0.019656;-0.019984;0.49297;0.09;0;0.288;0;0;0;0;0.224;0.288;0;0.032;0;0;-0.0946274;-0.00118088;0;-6.05803e-07;-3.01959e-07;0;0.498107;0.00465884;-3.86342e-09;-7.55185e-07;-3.36233e-07;2.10285e-09;1676679594465019044
