Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.004331;0.006705;0;0.019346;0;0;0;0;0;0;0;0;-18.5651;-1.37171;-26.3442;11.2792;0;0;0;0;0;0;0;0;-0.185651;-0.0137171;-0.263442;0.112792;0;0;1.5708;0.148796;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.5668;-0.145797;1.57562;0.0066999;-0.023052;0.49297;0;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.610879;0.00277428;-2.62957e-08;-6.06648e-07;-3.12211e-07;5.22021e-09;1676679545707912704
0;0.153399;-0.153399;0;0;0;0;0;-0.306797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.26;0.0133051;2001.53;0.005169;0.145131;0.03073;0.491125;0.037715;0;0;0;0;0;0;-17.3816;-1.28427;-24.6649;10.5602;0;0;0;0;0;0;0;0;-0.359467;-0.0265598;-0.510092;0.218394;0;0;1.5708;0.148796;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.56407;-0.145998;1.57175;0.00835583;-0.023052;0.49297;0.01;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.580234;0.00269216;-2.46181e-08;-6.06935e-07;-3.10444e-07;4.98665e-09;1676679545711818796
0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.38769;32.5598;0.574865;0.050565;0.102457;0.030032;0.16748;0.020883;0;0;0;0;0;0;-16.255;-1.20103;-23.0663;9.87575;0;0;0;0;0;0;0;0;-0.522017;-0.0385701;-0.740754;0.317151;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.55967;-0.146324;1.56549;0.0110336;-0.023052;0.49297;0.02;0;0.256;0;0;0;0;0;0.288;0.16;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.552473;0.00262606;-2.3022e-08;-6.06654e-07;-3.0783e-07;4.81726e-09;1676679545715787607
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.369601;37.7485;0.593722;0.002863;0.093797;0.018997;0.152883;0.020044;0;0;0;0;0;0;-15.1829;-1.12182;-21.5449;9.22437;0;0;0;0;0;0;0;0;-0.673846;-0.0497883;-0.956204;0.409395;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.55369;-0.146766;1.55701;0.0146663;-0.023052;0.49297;0.03;0;0.256;0;0;0;0;0;0.288;0.16;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.527418;0.00257469;-2.15064e-08;-6.05883e-07;-3.04541e-07;4.70003e-09;1676679545718788903
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.226845;34.7267;0.347531;0.002933;0.065651;0.014387;0.100152;0.01306;0;0;0;0;0;0;-14.1629;-1.04645;-20.0974;8.60465;0;0;0;0;0;0;0;0;-0.815475;-0.0602528;-1.15718;0.495442;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.54624;-0.147316;1.54644;0.0191905;-0.023052;0.49297;0.04;0;0.256;0;0;0;0;0;0.288;0.16;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.50489;0.00253667;-2.00702e-08;-6.04655e-07;-3.00716e-07;4.6245e-09;1676679545721389519
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.174394;35.9251;0.272172;0.002375;0.05294;0.009638;0.070958;0.012362;0;0;0;0;0;0;-13.1927;-0.974763;-18.7207;8.0152;0;0;0;0;0;0;0;0;-0.947401;-0.0700004;-1.34438;0.575594;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.53743;-0.147967;1.53393;0.0245456;-0.023052;0.49297;0.05;0;0.256;0;0;0;0;0;0.288;0.16;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.484711;0.00251069;-1.87123e-08;-6.02974e-07;-2.96469e-07;4.58148e-09;1676679545723651754
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.115588;36.0013;0.18061;0.001885;0.034781;0.011873;0.050146;0.007263;0;0;0;0;0;0;-12.2701;-0.906601;-17.4116;7.45472;0;0;0;0;0;0;0;0;-1.0701;-0.0790664;-1.5185;0.650141;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.52734;-0.148712;1.51962;0.0306743;-0.023052;0.49297;0.06;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.466709;0.00249546;-1.74316e-08;-6.00816e-07;-2.91891e-07;4.56288e-09;1676679545725866636
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.134165;32.809;0.199677;0.022838;0.031917;0.013759;0.0616;0.007193;0;0;0;0;0;0;-11.3932;-0.841809;-16.1673;6.92196;0;0;0;0;0;0;0;0;-1.18404;-0.0874845;-1.68017;0.71936;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.51607;-0.149545;1.50363;0.0375218;-0.023052;0.49297;0.07;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.450715;0.00248977;-1.62265e-08;-5.98141e-07;-2.87055e-07;4.56147e-09;1676679545728531506
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.149251;38.7505;0.243677;0.003422;0.036388;0.015156;0.069632;0.007543;0;0;0;0;0;0;-10.56;-0.780241;-14.9848;6.4157;0;0;0;0;0;0;0;0;-1.28963;-0.0952869;-1.83002;0.783517;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.5037;-0.150459;1.48607;0.0450362;-0.023052;0.49297;0.08;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.436567;0.00249251;-1.50953e-08;-5.94895e-07;-2.82019e-07;4.57084e-09;1676679545733422852
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.202261;35.7585;0.314845;0.003282;0.064743;0.016273;0.086743;0.011803;0;0;0;0;0;0;-9.7684;-0.721755;-13.8616;5.93479;0;0;0;0;0;0;0;0;-1.38732;-0.102504;-1.96864;0.842865;0;0;1.5708;0.147262;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.57386;0.00613594;-0.023052;0.49297;1.5708;0.147262;-1.57233;-0.00766993;0.02757;0.5;1.49032;-0.151448;1.46708;0.0531681;-0.023052;0.49297;0.09;0;0.256;0;0;0;0;0;0.256;0.128;0.128;0;0;-0.0944933;-0.00118003;0;-6.04924e-07;-3.01681e-07;0;0.424107;0.00250265;-1.40359e-08;-5.91018e-07;-2.76827e-07;4.58521e-09;1676679545736219792
