Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.003282;0.006774;0;0.03052;0;0;0;0;0;0;0;0;-3.55507;-1.06692;-5.55427;11.7353;0;0;0;0;0;0;0;0;-0.0355507;-0.0106692;-0.0555427;0.117353;0;0;1.57233;0.148796;-1.57233;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00460196;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57215;-0.145781;1.57052;0.00672271;-0.0291879;0.49297;0;0.096;0.16;0;0.064;0;0;0;0.32;0.096;0.192;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.294695;0.00248539;-5.7415e-09;-6.16463e-07;-3.13308e-07;1.42808e-09;1676680228190088942
0;0;-0.153399;0;0;0;0;0;0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.19;0.017262;2001.54;0.004819;0.209874;0.030451;0.4539;0.037644;0;0;0;0;0;0;-3.32845;-0.998905;-5.20021;10.9872;0;0;0;0;0;0;0;0;-0.0688352;-0.0206582;-0.107545;0.227226;0;0;1.57233;0.148796;-1.57233;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00460196;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57163;-0.145938;1.5697;0.0084456;-0.0291879;0.49297;0.01;0.096;0.16;0;0.064;0;0;0;0.32;0.096;0.192;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.283046;0.00241038;-5.37979e-09;-6.18357e-07;-3.13326e-07;1.31969e-09;1676680228194082616
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.453481;29.1157;0.639748;0.004819;0.100013;0.022489;0.171111;0.028076;0;0;0;0;0;0;-3.11272;-0.934163;-4.86316;10.2751;0;0;0;0;0;0;0;0;-0.0999624;-0.0299998;-0.156176;0.329977;0;0;1.57233;0.148796;-1.57233;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00460196;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57079;-0.146191;1.56838;0.0112316;-0.0291879;0.49297;0.02;0.096;0.16;0;0.064;0;0;0;0.32;0.096;0.192;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.272764;0.00234552;-5.03768e-09;-6.20883e-07;-3.13436e-07;1.20728e-09;1676680228198567067
0;0;0.153399;0;0;0.0878692;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.257575;34.1195;0.390973;0.024235;0.069562;0.010616;0.110279;0.01327;0;0;0;0;0;0;-2.90741;-0.872548;-4.5424;9.59741;0;0;0;0;0;0;0;0;-0.129037;-0.0387253;-0.2016;0.425951;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.497364;1.57233;-0.145728;1.5708;0.00613594;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.56964;-0.146535;1.5666;0.0150113;-0.0291879;0.49297;0.03;0.096;0.16;0;0.096;0;0;0;0.288;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.263773;0.00229046;-4.71386e-09;-6.23883e-07;-3.13616e-07;1.09265e-09;1676680228201187938
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.129975;40.2183;0.217416;0.003423;0.033803;0.017111;0.060064;0.007124;0;0;0;0;0;0;-2.71208;-0.813927;-4.23723;8.95262;0;0;0;0;0;0;0;0;-0.156157;-0.0468646;-0.243973;0.515477;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.497364;1.57233;-0.145728;1.5708;0.00613594;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.56822;-0.146963;1.56437;0.0197184;-0.0291879;0.49297;0.04;0.096;0.16;0;0.096;0;0;0;0.288;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.256002;0.00224483;-4.40709e-09;-6.27217e-07;-3.13845e-07;9.77305e-10;1676680228203792675
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.202191;37.2154;0.322039;0.002374;0.07047;0.00908;0.083391;0.012292;0;0;0;0;0;0;-2.5263;-0.75817;-3.94696;8.33933;0;0;0;0;0;0;0;0;-0.18142;-0.0544463;-0.283442;0.59887;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.497364;1.57233;-0.145728;1.5708;0.00613594;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.56653;-0.14747;1.56173;0.0252901;-0.0291879;0.49297;0.05;0.096;0.16;0;0.096;0;0;0;0.288;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.249378;0.00220825;-4.11625e-09;-6.30758e-07;-3.141e-07;8.62542e-10;1676680228206397832
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.115728;35.9734;0.18075;0.005169;0.034432;0.010476;0.048819;0.008032;0;0;0;0;0;0;-2.34964;-0.705154;-3.67096;7.75619;0;0;0;0;0;0;0;0;-0.204917;-0.0614978;-0.320152;0.676432;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.497364;1.57233;-0.145728;1.5708;0.00613594;-0.0291879;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.5646;-0.148049;1.55871;0.0316666;-0.0291879;0.49297;0.06;0.096;0.16;0;0.096;0;0;0;0.288;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.243835;0.00218033;-3.84029e-09;-6.34394e-07;-3.14363e-07;7.49423e-10;1676680228209229764
0;0;0;0;0;-0.0878692;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.288166;34.6427;0.440909;0.005308;0.096242;0.028216;0.15819;0.033873;0;0;0;0;0;0;-2.18172;-0.654759;-3.40861;7.20188;0;0;0;0;0;0;0;0;-0.226734;-0.0680454;-0.354238;0.748451;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00613594;-0.0276539;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.56244;-0.148697;1.55534;0.0387911;-0.0291879;0.49297;0.07;0.096;0.128;0;0.096;0;0;0;0.32;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.239306;0.00216066;-3.57827e-09;-6.38027e-07;-3.14615e-07;6.38832e-10;1676680228212736015
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.371627;32.0345;0.546788;0.031917;0.096451;0.017181;0.164826;0.03953;0;0;0;0;0;0;-2.02215;-0.606871;-3.15931;6.67515;0;0;0;0;0;0;0;0;-0.246955;-0.0741141;-0.385831;0.815203;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00613594;-0.0276539;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.56007;-0.149408;1.55164;0.0466093;-0.0291879;0.49297;0.08;0.096;0.128;0;0.096;0;0;0;0.32;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.235728;0.00214884;-3.32931e-09;-6.4157e-07;-3.14841e-07;5.3149e-10;1676680228215479318
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.212946;40.0632;0.355284;0.002305;0.06188;0.009499;0.086464;0.011315;0;0;0;0;0;0;-1.87058;-0.561381;-2.9225;6.17479;0;0;0;0;0;0;0;0;-0.265661;-0.0797279;-0.415056;0.876951;0;0;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.57233;-0.145728;1.5708;0.00613594;-0.0276539;0.49297;1.57233;0.148796;-1.5708;-0.00766993;0.0229681;0.496485;1.55751;-0.150177;1.54764;0.0550701;-0.0291879;0.49297;0.09;0.096;0.128;0;0.096;0;0;0;0.32;0.096;0.16;0;0;-0.093458;-0.00117567;0;-6.07224e-07;-3.02612e-07;0;0.233039;0.00214445;-3.09262e-09;-6.44947e-07;-3.15024e-07;4.27979e-10;1676680228218270532
