Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.016203;0.00915;0;0.020254;0;0;0;0;0;0;0;0;-4.93936;-2.80043;-1.46413;13.749;0;0;0;0;0;0;0;0;-0.0493936;-0.0280043;-0.0146413;0.13749;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56748;-0.145868;1.57533;0.00682339;-0.016916;0.495606;0;0.192;0.288;0.032;0;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.35035;0.00377973;-1.33665e-09;-5.89877e-07;-3.09726e-07;1.88828e-09;1676677933984391648
0;0;0;0;0;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2001.44;0.0242152;2001.93;0.006565;0.220839;0.03534;0.499367;0.043092;0;0;0;0;0;0;-4.6245;-2.62192;-1.3708;12.8726;0;0;0;0;0;0;0;0;-0.0956386;-0.0542235;-0.0283493;0.266216;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56676;-0.146279;1.57511;0.00884192;-0.016916;0.495606;0.01;0.192;0.288;0.032;0;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.335694;0.00362773;-1.26329e-09;-5.94122e-07;-3.10149e-07;1.76739e-09;1676677933988154985
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.513335;31.5387;0.749818;0.003841;0.125924;0.015644;0.233689;0.027168;0;0;0;0;0;0;-4.32477;-2.45198;-1.28195;12.0383;0;0;0;0;0;0;0;0;-0.138886;-0.0787433;-0.0411688;0.386599;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56773;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56558;-0.146944;1.57476;0.012106;-0.016916;0.495606;0.02;0.192;0.288;0.032;0;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.322769;0.00349175;-1.19974e-09;-5.99222e-07;-3.10747e-07;1.65201e-09;1676677933991292192
0;0;0;0;0.153399;0;0;0;0;-0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.181169;31.5388;0.26463;0.002794;0.040857;0.011943;0.082413;0.009009;0;0;0;0;0;0;-4.03952;-2.29026;-1.1974;11.2443;0;0;0;0;0;0;0;0;-0.179281;-0.101646;-0.0531428;0.499041;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.029104;0.5;1.56773;-0.145728;1.5754;0.00613594;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56399;-0.147846;1.57429;0.0165342;-0.016916;0.495606;0.03;0.192;0.288;0.032;0.032;0;0;0.192;0.288;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.311482;0.00337117;-1.14445e-09;-6.04953e-07;-3.11475e-07;1.5419e-09;1676677933993837075
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.157003;32.0233;0.230966;0.027099;0.037156;0.013898;0.074381;0.008032;0;0;0;0;0;0;-3.76813;-2.13639;-1.11695;10.4888;0;0;0;0;0;0;0;0;-0.216963;-0.12301;-0.0643123;0.60393;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.029104;0.5;1.56773;-0.145728;1.5754;0.00613594;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56201;-0.148969;1.5737;0.0220491;-0.016916;0.495606;0.04;0.192;0.288;0.032;0.032;0;0;0.192;0.288;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.301742;0.00326533;-1.09608e-09;-6.11113e-07;-3.12291e-07;1.43682e-09;1676677933996346338
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.171182;40.5385;0.287887;0.002375;0.049518;0.010895;0.071029;0.010057;0;0;0;0;0;0;-3.51;-1.99004;-1.04044;9.77031;0;0;0;0;0;0;0;0;-0.252063;-0.14291;-0.0747167;0.701633;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.029104;0.5;1.56773;-0.145728;1.5754;0.00613594;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55967;-0.150299;1.57301;0.0285769;-0.016916;0.495606;0.05;0.192;0.288;0.032;0.032;0;0;0.192;0.288;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.29346;0.00317356;-1.05345e-09;-6.17522e-07;-3.13157e-07;1.33655e-09;1676677933999432911
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.1408;33.0012;0.210153;0.003771;0.034292;0.01725;0.063905;0.008102;0;0;0;0;0;0;-3.26456;-1.85088;-0.967683;9.0871;0;0;0;0;0;0;0;0;-0.284708;-0.161419;-0.0843935;0.792504;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.029104;0.5;1.56773;-0.145728;1.5754;0.00613594;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55698;-0.151821;1.57221;0.0360476;-0.016916;0.495606;0.06;0.192;0.288;0.032;0.032;0;0;0.192;0.288;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.286551;0.00309522;-1.01554e-09;-6.24022e-07;-3.14036e-07;1.24086e-09;1676677934002782297
0;0;0;0;-0.153399;0;0.153399;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.209385;33.1845;0.313378;0.005169;0.054337;0.02654;0.089397;0.010965;0;0;0;0;0;0;-3.03125;-1.7186;-0.898525;8.43768;0;0;0;0;0;0;0;0;-0.315021;-0.178605;-0.0933787;0.876881;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55398;-0.153521;1.57132;0.0443945;-0.016916;0.495606;0.07;0.192;0.288;0.032;0.032;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.28093;0.00302961;-9.81489e-10;-6.3047e-07;-3.14896e-07;1.14954e-09;1676677934005690843
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.332096;33.8481;0.50202;0.003352;0.094915;0.016692;0.141848;0.016692;0;0;0;0;0;0;-2.80955;-1.59291;-0.832809;7.82056;0;0;0;0;0;0;0;0;-0.343116;-0.194534;-0.101707;0.955086;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.55069;-0.155386;1.57035;0.0535543;-0.016916;0.495606;0.08;0.192;0.288;0.032;0.032;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.276518;0.00297609;-9.50535e-10;-6.36743e-07;-3.15707e-07;1.06239e-09;1676677934009866035
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.20275;35.8026;0.315823;0.031429;0.063905;0.016133;0.082971;0.011245;0;0;0;0;0;0;-2.59895;-1.47351;-0.770383;7.23435;0;0;0;0;0;0;0;0;-0.369106;-0.209269;-0.109411;1.02743;0;0;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.56926;-0.145728;1.5754;0.00766993;-0.016916;0.495606;1.57386;0.145728;-1.57386;-0.00766993;0.02757;0.5;1.54713;-0.157405;1.56929;0.0634669;-0.016916;0.495606;0.09;0.192;0.288;0.032;0.032;0;0;0.224;0.256;0;0.064;0;0;-0.0928364;-0.00116125;0;-6.06848e-07;-3.02194e-07;0;0.273236;0.00293399;-9.22037e-10;-6.42732e-07;-3.16441e-07;9.79207e-10;1676677934012815998
