Observers_PepperObserver_Encoder_encoderFiniteDifferences_0;Observers_PepperObserver_Encoder_encoderFiniteDifferences_1;Observers_PepperObserver_Encoder_encoderFiniteDifferences_2;Observers_PepperObserver_Encoder_encoderFiniteDifferences_3;Observers_PepperObserver_Encoder_encoderFiniteDifferences_4;Observers_PepperObserver_Encoder_encoderFiniteDifferences_5;Observers_PepperObserver_Encoder_encoderFiniteDifferences_6;Observers_PepperObserver_Encoder_encoderFiniteDifferences_7;Observers_PepperObserver_Encoder_encoderFiniteDifferences_8;Observers_PepperObserver_Encoder_encoderFiniteDifferences_9;Observers_PepperObserver_Encoder_encoderFiniteDifferences_10;Observers_PepperObserver_Encoder_encoderFiniteDifferences_11;_angularAcceleration_x;_angularAcceleration_y;_angularAcceleration_z;_angularVelocity_x;_angularVelocity_y;_angularVelocity_z;_linearAcceleration_x;_linearAcceleration_y;_linearAcceleration_z;_linearVelocity_x;_linearVelocity_y;_linearVelocity_z;_orientation_w;_orientation_x;_orientation_y;_orientation_z;_position_x;_position_y;_position_z;ff_qw;ff_qx;ff_qy;ff_qz;ff_tx;ff_ty;ff_tz;perf_ControllerRun;perf_FrameworkCost;perf_GlobalRun;perf_Gui;perf_Log;perf_ObserversRun;perf_SolverBuildAndSolve;perf_SolverSolve;qDDotOut_0;qDDotOut_1;qDDotOut_2;qDDotOut_3;qDDotOut_4;qDDotOut_5;qDDotOut_6;qDDotOut_7;qDDotOut_8;qDDotOut_9;qDDotOut_10;qDDotOut_11;qDotOut_0;qDotOut_1;qDotOut_2;qDotOut_3;qDotOut_4;qDotOut_5;qDotOut_6;qDotOut_7;qDotOut_8;qDotOut_9;qDotOut_10;qDotOut_11;qIn_0;qIn_1;qIn_2;qIn_3;qIn_4;qIn_5;qIn_6;qIn_7;qIn_8;qIn_9;qIn_10;qIn_11;qOut_0;qOut_1;qOut_2;qOut_3;qOut_4;qOut_5;qOut_6;qOut_7;qOut_8;qOut_9;qOut_10;qOut_11;t;tauIn_0;tauIn_1;tauIn_2;tauIn_3;tauIn_4;tauIn_5;tauIn_6;tauIn_7;tauIn_8;tauIn_9;tauIn_10;tauIn_11;tauOut_0;tauOut_1;tauOut_2;tauOut_3;tauOut_4;tauOut_5;tauOut_6;tauOut_7;tauOut_8;tauOut_9;tauOut_10;tauOut_11;timeWall
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0.00419;0.040369;0;0.02654;0;0;0;0;0;0;0;0;-30.6936;-2.03237;-5.44584;9.88261;0;0;0;0;0;0;0;0;-0.306936;-0.0203237;-0.0544584;0.0988261;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.497364;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.57233;-0.14583;1.56746;0.00969804;-0.0107799;0.49297;0;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.85529;0.0086474;-1.52072e-09;-7.15528e-07;-3.4877e-07;-5.72994e-11;1676680677662639896
0;0;0;0.153399;0;0;0;0;0.153399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2000.82;0.00915166;2001;0.003771;0.069632;0.020533;0.238928;0.024863;0;0;0;0;0;0;-28.7371;-1.90282;-5.09869;9.25264;0;0;0;0;0;0;0;0;-0.594307;-0.0393519;-0.105445;0.191352;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.497364;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.56782;-0.146128;1.56666;0.0111489;-0.0107799;0.49297;0.01;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.81039;0.00821042;-1.40944e-09;-7.21023e-07;-3.485e-07;1.67457e-11;1676680677665383479
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.210363;30.8537;0.304229;0.004819;0.043232;0.017111;0.103365;0.00859;0;0;0;0;0;0;-26.8745;-1.77949;-4.76822;8.65294;0;0;0;0;0;0;0;0;-0.863052;-0.0571468;-0.153127;0.277882;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.497364;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.56054;-0.146611;1.56536;0.0134951;-0.0107799;0.49297;0.02;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.770032;0.00781936;-1.29666e-09;-7.32363e-07;-3.49408e-07;1.24914e-10;1676680677668103525
0;0;0;0;0;-0.0878692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.188921;31.9667;0.277689;0.002864;0.042953;0.014247;0.086324;0.008032;0;0;0;0;0;0;-25.1019;-1.66212;-4.45373;8.08222;0;0;0;0;0;0;0;0;-1.11407;-0.0737679;-0.197665;0.358704;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.55065;-0.147265;1.56361;0.016678;-0.0107799;0.49297;0.03;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.733963;0.00747117;-1.18472e-09;-7.48333e-07;-3.51253e-07;2.5935e-10;1676680677670573398
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.163708;31.3418;0.238439;0.002375;0.037644;0.014736;0.076476;0.008241;0;0;0;0;0;0;-23.4155;-1.55045;-4.15451;7.53922;0;0;0;0;0;0;0;0;-1.34823;-0.0892725;-0.23921;0.434096;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.53834;-0.14808;1.56143;0.020642;-0.0107799;0.49297;0.04;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.701942;0.00716297;-1.07579e-09;-7.67839e-07;-3.53811e-07;4.13363e-10;1676680677673166542
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.18508;32.6212;0.274686;0.025353;0.042813;0.015226;0.085137;0.009917;0;0;0;0;0;0;-21.8115;-1.44424;-3.86991;7.02276;0;0;0;0;0;0;0;0;-1.56634;-0.103715;-0.277909;0.504324;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.52377;-0.149045;1.55884;0.0253341;-0.0107799;0.49297;0.05;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.673732;0.00689201;-9.71792e-10;-7.89896e-07;-3.56872e-07;5.81246e-10;1676680677675733077
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.166223;37.3188;0.265188;0.002863;0.037016;0.012083;0.07906;0.00859;0;0;0;0;0;0;-20.2863;-1.34325;-3.5993;6.53168;0;0;0;0;0;0;0;0;-1.7692;-0.117147;-0.313902;0.569641;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.50709;-0.15015;1.55588;0.030704;-0.0107799;0.49297;0.06;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.649102;0.00665567;-8.74387e-10;-8.13624e-07;-3.60244e-07;7.58135e-10;1676680677678227744
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.157981;32.1335;0.232782;0.003772;0.037155;0.020673;0.074032;0.008172;0;0;0;0;0;0;-18.8365;-1.24725;-3.34207;6.06488;0;0;0;0;0;0;0;0;-1.95757;-0.12962;-0.347323;0.63029;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.48845;-0.151383;1.55257;0.0367036;-0.0107799;0.49297;0.07;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.627826;0.00645142;-7.8493e-10;-8.38241e-07;-3.6375e-07;9.3988e-10;1676680677681083771
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.235994;30.1861;0.338033;0.003353;0.045886;0.018647;0.102597;0.013409;0;0;0;0;0;0;-17.4588;-1.15603;-3.09764;5.62131;0;0;0;0;0;0;0;0;-2.13216;-0.14118;-0.378299;0.686503;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.46801;-0.152737;1.54895;0.0432876;-0.0107799;0.49297;0.08;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.609678;0.00627682;-7.04474e-10;-8.63051e-07;-3.67225e-07;1.12295e-09;1676680677686505425
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.21127;35.5149;0.327626;0.003353;0.063975;0.017251;0.090655;0.011873;0;0;0;0;0;0;-16.1501;-1.06938;-2.86544;5.19995;0;0;0;0;0;0;0;0;-2.29366;-0.151874;-0.406953;0.738502;0;0;1.56926;0.147262;-1.57386;-0.00766993;0.02757;0.496485;1.57386;-0.145728;1.56926;0.00920391;-0.0107799;0.49297;1.56926;0.147262;-1.57386;-0.00920391;0.02757;0.497364;1.44588;-0.154203;1.54502;0.0504126;-0.0107799;0.49297;0.09;0;0.256;0;0;0;0;0.256;0.288;0.128;0;0;0;-0.0964264;-0.00119786;0;-6.06696e-07;-3.02228e-07;0;0.594437;0.00612952;-6.33781e-10;-8.87441e-07;-3.70524e-07;1.30434e-09;1676680677689449662
